position,name,week,points,source
QB,Mike Glennon,10.0,0.1,Fantasy Pros
QB,Ryan Nassib,10.0,0.1,Fantasy Pros
QB,Derek Anderson,10.0,0.1,Fantasy Pros
QB,Matt Cassel,10.0,0.1,Fantasy Pros
QB,Drew Stanton,10.0,0.1,Fantasy Pros
QB,Paxton Lynch,10.0,0.1,Fantasy Pros
QB,Jimmy Garoppolo,10.0,0.1,Fantasy Pros
QB,Chad Henne,10.0,0.1,Fantasy Pros
QB,Matt Schaub,10.0,0.1,Fantasy Pros
QB,Matt Moore,10.0,0.1,Fantasy Pros
QB,Luke McCown,10.0,0.1,Fantasy Pros
QB,Kellen Clemens,10.0,0.1,Fantasy Pros
QB,Brett Hundley,10.0,0.1,Fantasy Pros
QB,Matt Barkley,10.0,0.1,Fantasy Pros
QB,Chase Daniel,10.0,0.1,Fantasy Pros
QB,Tom Savage,10.0,0.0,Fantasy Pros
QB,Tony Romo,10.0,0.0,Fantasy Pros
QB,Trevone Boykin,10.0,0.0,Fantasy Pros
QB,Bryce Petty,10.0,0.0,Fantasy Pros
QB,Mark Sanchez,10.0,0.0,Fantasy Pros
QB,Joe Callahan,10.0,0.0,Fantasy Pros
QB,Logan Thomas,10.0,0.0,Fantasy Pros
QB,Matt Simms,10.0,0.0,Fantasy Pros
QB,Josh Johnson,10.0,0.0,Fantasy Pros
QB,Kevin Hogan,10.0,0.0,Fantasy Pros
QB,Ryan Griffin,10.0,0.0,Fantasy Pros
QB,Brandon Allen,10.0,0.0,Fantasy Pros
QB,Zac Dysert,10.0,0.0,Fantasy Pros
QB,Jeff Driskel,10.0,0.0,Fantasy Pros
QB,Alex Tanney,10.0,0.0,Fantasy Pros
QB,Christian Ponder,10.0,0.0,Fantasy Pros
QB,Garrett Grayson,10.0,0.0,Fantasy Pros
QB,Joe Webb,10.0,0.0,Fantasy Pros
QB,Jameill Showers,10.0,0.0,Fantasy Pros
QB,Aaron Murray,10.0,0.0,Fantasy Pros
QB,Brandon Weeden,10.0,0.0,Fantasy Pros
QB,Nate Sudfeld,10.0,0.0,Fantasy Pros
QB,Robert Griffin,10.0,0.0,Fantasy Pros
QB,Brandon Doughty,10.0,0.0,Fantasy Pros
QB,Austin Davis,10.0,0.0,Fantasy Pros
QB,Christian Hackenberg,10.0,0.0,Fantasy Pros
QB,Sean Mannion,10.0,0.0,Fantasy Pros
QB,Kellen Moore,10.0,0.0,Fantasy Pros
QB,David Fales,10.0,0.0,Fantasy Pros
WR,Antonio Brown,10.0,13.4,Fantasy Pros
WR,Mike Evans,10.0,13.4,Fantasy Pros
WR,A.J. Green,10.0,12.3,Fantasy Pros
WR,Odell Beckham Jr.,10.0,11.9,Fantasy Pros
WR,Julio Jones,10.0,11.7,Fantasy Pros
WR,Emmanuel Sanders,10.0,10.5,Fantasy Pros
WR,Demaryius Thomas,10.0,10.2,Fantasy Pros
WR,Jordy Nelson,10.0,10.1,Fantasy Pros
WR,Alshon Jeffery,10.0,10.1,Fantasy Pros
WR,Larry Fitzgerald,10.0,10.0,Fantasy Pros
WR,Jordan Matthews,10.0,9.7,Fantasy Pros
WR,Jarvis Landry,10.0,9.6,Fantasy Pros
WR,Randall Cobb,10.0,9.5,Fantasy Pros
WR,Kelvin Benjamin,10.0,8.9,Fantasy Pros
WR,Brandon Marshall,10.0,8.8,Fantasy Pros
WR,DeAndre Hopkins,10.0,8.8,Fantasy Pros
WR,Jeremy Maclin,10.0,8.7,Fantasy Pros
WR,Allen Robinson,10.0,8.6,Fantasy Pros
WR,Stefon Diggs,10.0,8.6,Fantasy Pros
WR,Dez Bryant,10.0,8.6,Fantasy Pros
WR,Brandin Cooks,10.0,8.6,Fantasy Pros
WR,Steve Smith,10.0,8.2,Fantasy Pros
WR,Doug Baldwin,10.0,8.1,Fantasy Pros
WR,Terrelle Pryor,10.0,8.1,Fantasy Pros
WR,Julian Edelman,10.0,8.0,Fantasy Pros
WR,Devante Parker,10.0,7.7,Fantasy Pros
WR,Tyrell Williams,10.0,7.6,Fantasy Pros
WR,John Brown,10.0,7.4,Fantasy Pros
WR,Kenny Britt,10.0,7.4,Fantasy Pros
WR,Mike Wallace,10.0,7.4,Fantasy Pros
WR,Will Fuller,10.0,7.4,Fantasy Pros
WR,Michael Thomas,10.0,7.1,Fantasy Pros
WR,Tavon Austin,10.0,6.9,Fantasy Pros
WR,Cole Beasley,10.0,6.9,Fantasy Pros
WR,Willie Snead,10.0,6.9,Fantasy Pros
WR,Ty Montgomery,10.0,6.8,Fantasy Pros
WR,Corey Coleman,10.0,6.8,Fantasy Pros
WR,J.J. Nelson,10.0,6.8,Fantasy Pros
WR,Cameron Meredith,10.0,6.7,Fantasy Pros
WR,Travis Benjamin,10.0,6.6,Fantasy Pros
WR,Quincy Enunwa,10.0,6.6,Fantasy Pros
WR,Davante Adams,10.0,6.6,Fantasy Pros
WR,Sterling Shepard,10.0,6.6,Fantasy Pros
WR,Allen Hurns,10.0,6.4,Fantasy Pros
WR,DeSean Jackson,10.0,6.3,Fantasy Pros
WR,Sammie Coates,10.0,6.3,Fantasy Pros
WR,Mohamed Sanu,10.0,6.1,Fantasy Pros
WR,Kendall Wright,10.0,6.1,Fantasy Pros
WR,Adam Humphries,10.0,6.0,Fantasy Pros
WR,Rishard Matthews,10.0,5.9,Fantasy Pros
WR,Kenny Stills,10.0,5.9,Fantasy Pros
WR,Jamison Crowder,10.0,5.8,Fantasy Pros
WR,Michael Floyd,10.0,5.7,Fantasy Pros
WR,Brian Quick,10.0,5.5,Fantasy Pros
WR,Terrance Williams,10.0,5.4,Fantasy Pros
WR,Victor Cruz,10.0,5.4,Fantasy Pros
WR,Eli Rogers,10.0,5.3,Fantasy Pros
WR,Dorial Green-Beckham,10.0,5.2,Fantasy Pros
WR,Pierre Garcon,10.0,5.1,Fantasy Pros
WR,Nelson Agholor,10.0,5.1,Fantasy Pros
WR,Torrey Smith,10.0,5.1,Fantasy Pros
WR,Brandon LaFell,10.0,5.0,Fantasy Pros
WR,Tajae Sharpe,10.0,4.9,Fantasy Pros
WR,Dontrelle Inman,10.0,4.8,Fantasy Pros
WR,Eddie Royal,10.0,4.8,Fantasy Pros
WR,Adam Thielen,10.0,4.8,Fantasy Pros
WR,Marqise Lee,10.0,4.7,Fantasy Pros
WR,Chris Hogan,10.0,4.6,Fantasy Pros
WR,Tyreek Hill,10.0,4.6,Fantasy Pros
WR,Jeremy Kerley,10.0,4.6,Fantasy Pros
WR,Jermaine Kearse,10.0,4.5,Fantasy Pros
WR,Ted Ginn,10.0,4.3,Fantasy Pros
WR,Cordarrelle Patterson,10.0,4.3,Fantasy Pros
WR,Devin Funchess,10.0,4.1,Fantasy Pros
WR,Chris Conley,10.0,4.1,Fantasy Pros
WR,Tyler Lockett,10.0,4.1,Fantasy Pros
WR,Tyler Boyd,10.0,4.0,Fantasy Pros
WR,Breshad Perriman,10.0,4.0,Fantasy Pros
WR,Robby Anderson,10.0,3.8,Fantasy Pros
WR,Danny Amendola,10.0,3.5,Fantasy Pros
WR,Andrew Hawkins,10.0,3.4,Fantasy Pros
WR,Philly Brown,10.0,3.3,Fantasy Pros
WR,Taylor Gabriel,10.0,3.2,Fantasy Pros
WR,Quinton Patton,10.0,3.2,Fantasy Pros
WR,Bryce Treggs,10.0,3.1,Fantasy Pros
WR,Russell Shepard,10.0,2.9,Fantasy Pros
WR,Jalin Marshall,10.0,2.9,Fantasy Pros
WR,Jordan Norwood,10.0,2.7,Fantasy Pros
WR,Cecil Shorts,10.0,2.6,Fantasy Pros
WR,Kamar Aiken,10.0,2.5,Fantasy Pros
WR,Albert Wilson,10.0,2.3,Fantasy Pros
WR,Charone Peake,10.0,2.3,Fantasy Pros
WR,Ricardo Louis,10.0,2.3,Fantasy Pros
WR,Justin Hardy,10.0,2.3,Fantasy Pros
WR,Josh Bellamy,10.0,2.2,Fantasy Pros
WR,Darrius Heyward-Bey,10.0,2.2,Fantasy Pros
WR,Jaelen Strong,10.0,2.1,Fantasy Pros
WR,Brice Butler,10.0,2.1,Fantasy Pros
WR,Tanner McEvoy,10.0,2.0,Fantasy Pros
WR,Braxton Miller,10.0,1.9,Fantasy Pros
WR,Jeff Janis,10.0,1.9,Fantasy Pros
WR,Malcolm Mitchell,10.0,1.7,Fantasy Pros
WR,Bennie Fowler,10.0,1.7,Fantasy Pros
WR,Paul Richardson,10.0,1.6,Fantasy Pros
WR,Markus Wheaton,10.0,1.5,Fantasy Pros
WR,Ryan Grant,10.0,1.5,Fantasy Pros
WR,James Wright,10.0,1.4,Fantasy Pros
WR,Roger Lewis,10.0,1.4,Fantasy Pros
WR,Brandon Coleman,10.0,1.4,Fantasy Pros
WR,Harry Douglas,10.0,1.3,Fantasy Pros
WR,Cody Latimer,10.0,1.3,Fantasy Pros
WR,Rod Streater,10.0,1.1,Fantasy Pros
WR,Cobi Hamilton,10.0,1.1,Fantasy Pros
WR,Aldrick Robinson,10.0,1.1,Fantasy Pros
WR,Griff Whalen,10.0,1.1,Fantasy Pros
WR,Charles Johnson,10.0,0.9,Fantasy Pros
WR,Chris Moore,10.0,0.9,Fantasy Pros
WR,Jarius Wright,10.0,0.8,Fantasy Pros
WR,Arrelious Benn,10.0,0.8,Fantasy Pros
WR,Jordan Taylor,10.0,0.8,Fantasy Pros
WR,De'Anthony Thomas,10.0,0.5,Fantasy Pros
WR,Rashard Higgins,10.0,0.5,Fantasy Pros
WR,Aaron Burbridge,10.0,0.5,Fantasy Pros
WR,Deonte Thompson,10.0,0.5,Fantasy Pros
WR,Tre McBride,10.0,0.5,Fantasy Pros
WR,Lucky Whitehead,10.0,0.4,Fantasy Pros
WR,Brittan Golden,10.0,0.4,Fantasy Pros
WR,Bryan Walters,10.0,0.4,Fantasy Pros
WR,Brenton Bersin,10.0,0.4,Fantasy Pros
WR,Daniel Brown,10.0,0.4,Fantasy Pros
WR,Trevor Davis,10.0,0.4,Fantasy Pros
WR,Geronimo Allison,10.0,0.4,Fantasy Pros
WR,Laquon Treadwell,10.0,0.4,Fantasy Pros
WR,Cody Core,10.0,0.3,Fantasy Pros
WR,Tommylee Lewis,10.0,0.3,Fantasy Pros
WR,Keshawn Martin,10.0,0.3,Fantasy Pros
WR,Alex Erickson,10.0,0.3,Fantasy Pros
WR,Jordan Payton,10.0,0.3,Fantasy Pros
WR,Mike Thomas,10.0,0.3,Fantasy Pros
WR,Rashad Ross,10.0,0.3,Fantasy Pros
WR,Pharoh Cooper,10.0,0.3,Fantasy Pros
WR,Seth DeValve,10.0,0.2,Fantasy Pros
WR,Marc Mariani,10.0,0.2,Fantasy Pros
WR,Bradley Marquez,10.0,0.2,Fantasy Pros
WR,Demarcus Robinson,10.0,0.2,Fantasy Pros
WR,Keith Mumphery,10.0,0.2,Fantasy Pros
WR,Rashad Greene,10.0,0.2,Fantasy Pros
WR,Darren Waller,10.0,0.2,Fantasy Pros
WR,Frankie Hammond,10.0,0.1,Fantasy Pros
WR,Leonte Carroo,10.0,0.1,Fantasy Pros
WR,Jakeem Grant,10.0,0.1,Fantasy Pros
WR,Dwayne Harris,10.0,0.1,Fantasy Pros
WR,Eric Weems,10.0,0.0,Fantasy Pros
WR,DeAndrew White,10.0,0.0,Fantasy Pros
WR,Rashad Lawrence,10.0,0.0,Fantasy Pros
WR,Chris Harper,10.0,0.0,Fantasy Pros
WR,Daniel Braverman,10.0,0.0,Fantasy Pros
WR,David Watford,10.0,0.0,Fantasy Pros
WR,Byron Marshall,10.0,0.0,Fantasy Pros
WR,Chris Hubert,10.0,0.0,Fantasy Pros
WR,Chris Givens,10.0,0.0,Fantasy Pros
WR,Dom Williams,10.0,0.0,Fantasy Pros
WR,J.D. McKissic,10.0,0.0,Fantasy Pros
WR,Demarcus Ayers,10.0,0.0,Fantasy Pros
WR,Quenton Bundrage,10.0,0.0,Fantasy Pros
WR,Jonathan Krause,10.0,0.0,Fantasy Pros
WR,Alonzo Russell,10.0,0.0,Fantasy Pros
WR,Nick Williams,10.0,0.0,Fantasy Pros
WR,Paul McRoberts,10.0,0.0,Fantasy Pros
WR,Darius Powe,10.0,0.0,Fantasy Pros
WR,Shane Wynn,10.0,0.0,Fantasy Pros
WR,Moritz Boehringer,10.0,0.0,Fantasy Pros
WR,Andy Jones,10.0,0.0,Fantasy Pros
WR,Freddie Martino,10.0,0.0,Fantasy Pros
WR,D.J. Foster,10.0,0.0,Fantasy Pros
WR,Kendal Thompson,10.0,0.0,Fantasy Pros
WR,Rashawn Scott,10.0,0.0,Fantasy Pros
WR,Geremy Davis,10.0,0.0,Fantasy Pros
WR,Marquis Bundy,10.0,0.0,Fantasy Pros
WR,Kenny Lawler,10.0,0.0,Fantasy Pros
WR,Kalif Raymond,10.0,0.0,Fantasy Pros
WR,Kenny Bell,10.0,0.0,Fantasy Pros
WR,Jake Lampman,10.0,0.0,Fantasy Pros
WR,Keyarris Garrett,10.0,0.0,Fantasy Pros
WR,Vince Mayle,10.0,0.0,Fantasy Pros
WR,Herb Waters,10.0,0.0,Fantasy Pros
WR,C.J. Goodwin,10.0,0.0,Fantasy Pros
WR,Nelson Spruce,10.0,0.0,Fantasy Pros
WR,Devin Hester,10.0,0.0,Fantasy Pros
WR,Maurice Harris,10.0,0.0,Fantasy Pros
WR,Jeremy Butler,10.0,0.0,Fantasy Pros
WR,Darius Jennings,10.0,0.0,Fantasy Pros
WR,Devon Cajuste,10.0,0.0,Fantasy Pros
WR,Paul Turner,10.0,0.0,Fantasy Pros
WR,Matt Slater,10.0,0.0,Fantasy Pros
WR,Marcus Lucas,10.0,0.0,Fantasy Pros
WR,Devin Lucien,10.0,0.0,Fantasy Pros
RB,David Johnson,10.0,21.4,Fantasy Pros
RB,Melvin Gordon,10.0,16.0,Fantasy Pros
RB,Le'Veon Bell,10.0,15.3,Fantasy Pros
RB,Ezekiel Elliott,10.0,14.3,Fantasy Pros
RB,Devontae Booker,10.0,13.5,Fantasy Pros
RB,DeMarco Murray,10.0,13.2,Fantasy Pros
RB,Jay Ajayi,10.0,12.0,Fantasy Pros
RB,Terrance West,10.0,12.0,Fantasy Pros
RB,Jordan Howard,10.0,12.0,Fantasy Pros
RB,Lamar Miller,10.0,11.7,Fantasy Pros
RB,Matt Forte,10.0,11.4,Fantasy Pros
RB,Spencer Ware,10.0,10.9,Fantasy Pros
RB,Devonta Freeman,10.0,10.8,Fantasy Pros
RB,Jonathan Stewart,10.0,10.8,Fantasy Pros
RB,Todd Gurley,10.0,10.4,Fantasy Pros
RB,Darren Sproles,10.0,10.4,Fantasy Pros
RB,Jacquizz Rodgers,10.0,9.8,Fantasy Pros
RB,Christine Michael,10.0,9.6,Fantasy Pros
RB,Carlos Hyde,10.0,9.4,Fantasy Pros
RB,Rashad Jennings,10.0,9.2,Fantasy Pros
RB,Mark Ingram,10.0,9.2,Fantasy Pros
RB,Isaiah Crowell,10.0,8.9,Fantasy Pros
RB,Giovani Bernard,10.0,8.6,Fantasy Pros
RB,Jeremy Hill,10.0,8.2,Fantasy Pros
RB,LeGarrette Blount,10.0,8.2,Fantasy Pros
RB,Ty Montgomery,10.0,8.1,Fantasy Pros
RB,Tevin Coleman,10.0,8.0,Fantasy Pros
RB,Dion Lewis,10.0,7.7,Fantasy Pros
RB,Jerick McKinnon,10.0,7.5,Fantasy Pros
RB,Matt Asiata,10.0,7.0,Fantasy Pros
RB,T.J. Yeldon,10.0,6.8,Fantasy Pros
RB,Tim Hightower,10.0,6.6,Fantasy Pros
RB,Duke Johnson,10.0,6.6,Fantasy Pros
RB,Paul Perkins,10.0,6.3,Fantasy Pros
RB,Chris Ivory,10.0,6.2,Fantasy Pros
RB,Kenneth Dixon,10.0,6.0,Fantasy Pros
RB,Peyton Barber,10.0,5.9,Fantasy Pros
RB,James White,10.0,5.9,Fantasy Pros
RB,Bilal Powell,10.0,5.5,Fantasy Pros
RB,Matt Jones,10.0,5.5,Fantasy Pros
RB,Ryan Mathews,10.0,5.4,Fantasy Pros
RB,Derrick Henry,10.0,5.3,Fantasy Pros
RB,C.J. Prosise,10.0,5.2,Fantasy Pros
RB,Chris Thompson,10.0,5.1,Fantasy Pros
RB,Charcandrick West,10.0,5.1,Fantasy Pros
RB,Kapri Bibbs,10.0,4.8,Fantasy Pros
RB,Robert Kelley,10.0,4.5,Fantasy Pros
RB,Damien Williams,10.0,4.4,Fantasy Pros
RB,Andre Ellington,10.0,4.0,Fantasy Pros
RB,James Starks,10.0,3.9,Fantasy Pros
RB,Fozzy Whittaker,10.0,3.6,Fantasy Pros
RB,Ronnie Hillman,10.0,3.3,Fantasy Pros
RB,Alfred Morris,10.0,3.3,Fantasy Pros
RB,DuJuan Harris,10.0,3.0,Fantasy Pros
RB,Bobby Rainey,10.0,2.9,Fantasy Pros
RB,DeAngelo Williams,10.0,2.8,Fantasy Pros
RB,Alfred Blue,10.0,2.8,Fantasy Pros
RB,Kenneth Farrow,10.0,2.7,Fantasy Pros
RB,Ka'Deem Carey,10.0,2.7,Fantasy Pros
RB,Jeremy Langford,10.0,2.5,Fantasy Pros
RB,Benny Cunningham,10.0,2.4,Fantasy Pros
RB,Mike Tolbert,10.0,2.4,Fantasy Pros
RB,Travaris Cadet,10.0,2.2,Fantasy Pros
RB,Kyle Juszczyk,10.0,2.2,Fantasy Pros
RB,Lance Dunbar,10.0,2.2,Fantasy Pros
RB,John Kuhn,10.0,2.1,Fantasy Pros
RB,Mike James,10.0,1.9,Fantasy Pros
RB,Wendell Smallwood,10.0,1.8,Fantasy Pros
RB,Kenjon Barner,10.0,1.7,Fantasy Pros
RB,Cameron Artis-Payne,10.0,1.6,Fantasy Pros
RB,Antonio Andrews,10.0,1.5,Fantasy Pros
RB,Aaron Ripkowski,10.0,1.2,Fantasy Pros
RB,Kenyan Drake,10.0,1.2,Fantasy Pros
RB,Jonathan Grimes,10.0,1.2,Fantasy Pros
RB,Lorenzo Taliaferro,10.0,1.2,Fantasy Pros
RB,Mike Davis,10.0,1.2,Fantasy Pros
RB,Don Jackson,10.0,1.1,Fantasy Pros
RB,Andy Janovich,10.0,1.1,Fantasy Pros
RB,Juwan Thompson,10.0,0.8,Fantasy Pros
RB,Derek Watt,10.0,0.7,Fantasy Pros
RB,Stepfan Taylor,10.0,0.6,Fantasy Pros
RB,D.J. Foster,10.0,0.6,Fantasy Pros
RB,Patrick DiMarco,10.0,0.5,Fantasy Pros
RB,Shaun Draughn,10.0,0.5,Fantasy Pros
RB,Tyler Ervin,10.0,0.5,Fantasy Pros
RB,Denard Robinson,10.0,0.4,Fantasy Pros
RB,Daniel Lasco,10.0,0.4,Fantasy Pros
RB,Darius Jackson,10.0,0.4,Fantasy Pros
RB,Anthony Sherman,10.0,0.3,Fantasy Pros
RB,Alex Collins,10.0,0.3,Fantasy Pros
RB,Orleans Darkwa,10.0,0.3,Fantasy Pros
RB,Zach Line,10.0,0.3,Fantasy Pros
RB,Terron Ward,10.0,0.3,Fantasy Pros
RB,Knile Davis,10.0,0.3,Fantasy Pros
RB,Troymaine Pope,10.0,0.3,Fantasy Pros
RB,Javorius Allen,10.0,0.2,Fantasy Pros
RB,Raheem Mostert,10.0,0.2,Fantasy Pros
RB,Malcolm Brown,10.0,0.2,Fantasy Pros
RB,Brandon Bolden,10.0,0.2,Fantasy Pros
RB,Jay Prosch,10.0,0.1,Fantasy Pros
RB,Jalston Fowler,10.0,0.1,Fantasy Pros
RB,Rex Burkhead,10.0,0.1,Fantasy Pros
RB,Marcus Murphy,10.0,0.1,Fantasy Pros
RB,Fitzgerald Toussaint,10.0,0.1,Fantasy Pros
RB,Paul Lasike,10.0,0.1,Fantasy Pros
RB,Roosevelt Nix,10.0,0.1,Fantasy Pros
RB,Corey Grant,10.0,0.0,Fantasy Pros
RB,James Develin,10.0,0.0,Fantasy Pros
RB,Adrian Peterson,10.0,0.0,Fantasy Pros
RB,C.J. Spiller,10.0,0.0,Fantasy Pros
RB,Brandon Wilds,10.0,0.0,Fantasy Pros
RB,Akeem Hunt,10.0,0.0,Fantasy Pros
RB,Stevan Ridley,10.0,0.0,Fantasy Pros
RB,Russell Hansbrough,10.0,0.0,Fantasy Pros
RB,Jalen Simmons,10.0,0.0,Fantasy Pros
RB,Kerwynn Williams,10.0,0.0,Fantasy Pros
RB,Brandon Burks,10.0,0.0,Fantasy Pros
RB,Chris Johnson,10.0,0.0,Fantasy Pros
RB,Joe Kerridge,10.0,0.0,Fantasy Pros
RB,Daryl Richardson,10.0,0.0,Fantasy Pros
RB,Andre Williams,10.0,0.0,Fantasy Pros
RB,Aaron Green,10.0,0.0,Fantasy Pros
RB,George Atkinson,10.0,0.0,Fantasy Pros
RB,Bishop Sankey,10.0,0.0,Fantasy Pros
RB,Dan Vitale,10.0,0.0,Fantasy Pros
RB,Chase Reynolds,10.0,0.0,Fantasy Pros
RB,Jhurell Pressley,10.0,0.0,Fantasy Pros
RB,Cedric Peerman,10.0,0.0,Fantasy Pros
RB,Elijhaa Penny,10.0,0.0,Fantasy Pros
RB,David Cobb,10.0,0.0,Fantasy Pros
RB,CJ Ham,10.0,0.0,Fantasy Pros
RB,Darren McFadden,10.0,0.0,Fantasy Pros
RB,Mack Brown,10.0,0.0,Fantasy Pros
TE,Rob Gronkowski,10.0,10.0,Fantasy Pros
TE,Greg Olsen,10.0,8.6,Fantasy Pros
TE,Jordan Reed,10.0,8.2,Fantasy Pros
TE,Delanie Walker,10.0,8.0,Fantasy Pros
TE,Travis Kelce,10.0,7.5,Fantasy Pros
TE,Zach Miller,10.0,7.4,Fantasy Pros
TE,Tyler Eifert,10.0,7.0,Fantasy Pros
TE,Antonio Gates,10.0,6.9,Fantasy Pros
TE,Cameron Brate,10.0,6.5,Fantasy Pros
TE,Jimmy Graham,10.0,6.4,Fantasy Pros
TE,Dennis Pitta,10.0,6.1,Fantasy Pros
TE,Kyle Rudolph,10.0,5.8,Fantasy Pros
TE,Jason Witten,10.0,5.8,Fantasy Pros
TE,Zach Ertz,10.0,5.3,Fantasy Pros
TE,Gary Barnidge,10.0,5.2,Fantasy Pros
TE,Hunter Henry,10.0,5.0,Fantasy Pros
TE,Lance Kendricks,10.0,4.9,Fantasy Pros
TE,Martellus Bennett,10.0,4.8,Fantasy Pros
TE,C.J. Fiedorowicz,10.0,4.8,Fantasy Pros
TE,Coby Fleener,10.0,4.7,Fantasy Pros
TE,Julius Thomas,10.0,4.3,Fantasy Pros
TE,Virgil Green,10.0,4.0,Fantasy Pros
TE,Jesse James,10.0,3.5,Fantasy Pros
TE,Ladarius Green,10.0,3.0,Fantasy Pros
TE,Vance McDonald,10.0,3.0,Fantasy Pros
TE,Will Tye,10.0,2.9,Fantasy Pros
TE,Gavin Escobar,10.0,2.8,Fantasy Pros
TE,Jermaine Gresham,10.0,2.8,Fantasy Pros
TE,Richard Rodgers,10.0,2.7,Fantasy Pros
TE,Austin Hooper,10.0,2.7,Fantasy Pros
TE,Vernon Davis,10.0,2.5,Fantasy Pros
TE,Jacob Tamme,10.0,2.5,Fantasy Pros
TE,Ryan Griffin,10.0,2.5,Fantasy Pros
TE,Garrett Celek,10.0,2.5,Fantasy Pros
TE,Crockett Gillmore,10.0,2.4,Fantasy Pros
TE,Dion Sims,10.0,2.4,Fantasy Pros
TE,Jared Cook,10.0,2.3,Fantasy Pros
TE,Darren Fells,10.0,2.3,Fantasy Pros
TE,Trey Burton,10.0,2.2,Fantasy Pros
TE,Marcedes Lewis,10.0,2.1,Fantasy Pros
TE,Demetrius Harris,10.0,2.1,Fantasy Pros
TE,Larry Donnell,10.0,2.0,Fantasy Pros
TE,Dominique Jones,10.0,1.8,Fantasy Pros
TE,Josh Hill,10.0,1.8,Fantasy Pros
TE,Ed Dickson,10.0,1.7,Fantasy Pros
TE,Levine Toilolo,10.0,1.6,Fantasy Pros
TE,MarQueis Gray,10.0,1.6,Fantasy Pros
TE,Luke Willson,10.0,1.5,Fantasy Pros
TE,Austin Seferian-Jenkins,10.0,1.4,Fantasy Pros
TE,Xavier Grimble,10.0,1.3,Fantasy Pros
TE,Stephen Anderson,10.0,1.3,Fantasy Pros
TE,Anthony Fasano,10.0,1.2,Fantasy Pros
TE,Brandon Myers,10.0,1.2,Fantasy Pros
TE,Tyler Kroft,10.0,1.0,Fantasy Pros
TE,Geoff Swaim,10.0,1.0,Fantasy Pros
TE,Tyler Higbee,10.0,0.9,Fantasy Pros
TE,Jerell Adams,10.0,0.8,Fantasy Pros
TE,C.J. Uzomah,10.0,0.6,Fantasy Pros
TE,David Johnson,10.0,0.6,Fantasy Pros
TE,Rhett Ellison,10.0,0.5,Fantasy Pros
TE,Brent Celek,10.0,0.5,Fantasy Pros
TE,Ryan Hewitt,10.0,0.5,Fantasy Pros
TE,Randall Telfer,10.0,0.4,Fantasy Pros
TE,Phillip Supernaw,10.0,0.4,Fantasy Pros
TE,Nick Vannett,10.0,0.4,Fantasy Pros
TE,MyCole Pruitt,10.0,0.4,Fantasy Pros
TE,Jeff Heuerman,10.0,0.3,Fantasy Pros
TE,Logan Paulsen,10.0,0.3,Fantasy Pros
TE,Blake Bell,10.0,0.3,Fantasy Pros
TE,Luke Stocker,10.0,0.3,Fantasy Pros
TE,Justin Perillo,10.0,0.3,Fantasy Pros
